,DATA,POTENCIA,RADIACAO,TEMPERATURA,P/R,R/P
405,2019-08-11 16,18.36,2783314.0,32.1,,151596.62309368193
406,2019-08-11 17,18.42,2294022.0,31.9,,124539.73941368077
407,2019-08-11 18,18.28,2311043.0,32.3,,126424.67177242888
408,2019-08-11 19,18.56,1271036.0,31.8,,68482.54310344828
409,2019-08-11 20,17.92,661648.0,30.7,,36922.32142857143
410,2019-08-11 21,17.96,55092.0,28.2,,3067.4832962138084
411,2019-08-12 11,47.84,657689.0,23.0,,13747.679765886287
412,2019-08-12 12,37.76000000000001,1390819.0,28.2,,36833.13029661016
413,2019-08-12 13,37.74,2053773.0,31.0,,54418.99841017488
414,2019-08-12 14,41.78,2442585.0,30.6,,58463.02058401149
415,2019-08-12 15,43.26000000000001,2590671.0,31.1,,59886.06102635227
416,2019-08-12 16,40.08,2814826.0,32.1,,70230.18962075848
417,2019-08-12 17,36.18,2594159.0,32.3,,71701.46489773356
418,2019-08-12 18,30.74,2167712.0,31.1,,70517.63175016266
419,2019-08-12 19,27.18,1624415.0,32.2,,59765.08462104489
420,2019-08-12 20,25.44,880889.0,31.1,,34626.13993710692
421,2019-08-12 21,25.24,51442.0,28.5,,2038.1141045958798
422,2019-08-13 10,44.56,32163.0,16.0,,721.7908438061041
423,2019-08-13 11,44.40000000000001,639608.0,20.0,,14405.58558558558
424,2019-08-13 12,37.62000000000001,1408584.0,24.0,,37442.42424242423
425,2019-08-13 13,37.78,2024734.0,27.3,,53592.74748544203
426,2019-08-13 14,42.2,2431465.0,30.8,,57617.654028436016
427,2019-08-13 15,41.62000000000001,2618495.0,31.5,,62914.34406535318
428,2019-08-13 16,42.64,2746129.0,31.6,,64402.65009380863
429,2019-08-13 17,33.40000000000001,2532988.0,32.0,,75837.96407185626
430,2019-08-13 18,27.12,2154928.0,32.1,,79458.99705014749
431,2019-08-13 19,21.68,1621974.0,31.9,,74814.29889298893
432,2019-08-13 20,19.14,849391.0,30.6,,44377.795193312435
433,2019-08-13 21,18.3,56365.0,28.0,,3080.054644808743
434,2019-08-14 11,52.74,639204.0,19.0,,12119.908987485778
435,2019-08-14 12,44.1,1386727.0,22.6,,31445.056689342404
436,2019-08-14 13,47.0,1998216.0,27.4,,42515.234042553195
437,2019-08-14 14,48.22,2444636.0,29.8,,50697.55288262132
438,2019-08-14 15,48.32,2683413.0,30.7,,55534.209437086094
439,2019-08-14 16,46.56,2719.14,30.8,,58.40077319587628
440,2019-08-14 17,35.62000000000001,2546051.0,31.8,,71478.13026389666
441,2019-08-14 18,29.3,2063513.0,31.5,,70427.06484641638
442,2019-08-14 19,22.48,1550.91,31.0,,68.99065836298932
443,2019-08-14 20,19.6,852155.0,29.9,,43477.295918367345
444,2019-08-14 21,19.22,63603.0,28.0,,3309.209157127992
445,2019-08-15 10,41.86,32544.0,18.0,,777.4486383182035
446,2019-08-15 11,39.78,699145.0,21.3,,17575.28908999497
447,2019-08-15 12,35.14,1482395.0,23.9,,42185.40125213432
448,2019-08-15 13,38.24,2110.16,25.0,,55.18200836820083
449,2019-08-15 14,41.31999999999999,2501044.0,26.0,,60528.65440464667
450,2019-08-15 15,40.5,2747439.0,28.4,,67838.0
451,2019-08-15 16,39.36,2779236.0,28.7,,70610.67073170732
452,2019-08-15 17,34.44,2582842.0,29.4,,74995.41231126597
453,2019-08-15 18,26.9,2220889.0,29.1,,82560.92936802974
454,2019-08-15 19,21.0,1616348.0,29.0,,76968.95238095238
455,2019-08-15 20,18.1,889213.0,27.7,,49127.79005524862
456,2019-08-15 21,16.96,62273.0,26.3,,3671.757075471698
457,2019-08-16 10,40.04,35448.0,18.5,,885.3146853146853
458,2019-08-16 11,39.68,709292.0,20.8,,17875.302419354837
459,2019-08-16 12,34.0,1476.73,22.5,,43.43323529411765
460,2019-08-16 13,34.28,2091503.0,24.6,,61012.339556592764
461,2019-08-16 14,37.34,2479882.0,26.6,,66413.55115158008
462,2019-08-16 15,36.62,2715899.0,27.8,,74164.36373566357
463,2019-08-16 16,33.08,2819708.0,29.4,,85239.05683192261
464,2019-08-16 17,29.62,2558337.0,30.5,,86371.9446320054
465,2019-08-16 18,26.64,2208336.0,30.2,,82895.49549549549
466,2019-08-16 19,24.9,1387964.0,29.0,,55741.52610441767
467,2019-08-16 20,23.4,628751.0,28.5,,26869.700854700855
468,2019-08-16 21,23.06,66364.0,26.3,,2877.8837814397225
469,2019-08-17 10,24.82,43265.0,19.2,,1743.150684931507
470,2019-08-17 11,24.44,711073.0,21.7,,29094.63993453355
471,2019-08-17 12,21.06,1455288.0,24.9,,69101.9943019943
472,2019-08-17 13,21.1,2007843.0,27.0,,95158.43601895733
473,2019-08-17 14,21.72,2493514.0,28.8,,114802.67034990793
474,2019-08-17 15,20.64,2694628.0,29.8,,130553.68217054263
475,2019-08-17 16,18.08,1723153.0,28.8,,95307.13495575222
476,2019-08-17 17,17.92,1469.72,30.2,,82.015625
477,2019-08-17 18,19.78,1602885.0,31.2,,81035.64206268959
478,2019-08-17 19,19.94,1731116.0,30.8,,86816.2487462387
479,2019-08-17 20,19.62,1011441.0,30.0,,51551.52905198777
480,2019-08-17 21,19.660000000000004,100045.0,26.9,,5088.7589013224815
481,2019-08-18 10,8.62,23664.0,20.1,,2745.2436194895595
482,2019-08-18 11,9.58,660647.0,23.2,,68961.06471816284
483,2019-08-18 12,9.32,1302039.0,26.8,,139703.75536480686
484,2019-08-18 13,9.46,1939778.0,28.7,,205050.5285412262
485,2019-08-18 14,9.76,2412257.0,29.8,,247157.47950819673
486,2019-08-18 15,9.76,2604401.0,31.3,,266844.36475409835
487,2019-08-18 16,11.84,2364384.0,32.1,,199694.5945945946
488,2019-08-18 17,12.4,2224959.0,31.7,,179432.17741935485
489,2019-08-18 18,13.12,2422649.0,32.0,,184653.125
490,2019-08-18 19,13.3,847863.0,32.8,,63749.0977443609
491,2019-08-18 20,13.42,814988.0,31.0,,60729.35916542474
492,2019-08-18 21,13.32,95686.0,29.1,,7183.6336336336335
493,2019-08-19 10,41.88,49754.0,16.2,,1188.0133715377267
494,2019-08-19 11,42.42000000000001,650.91,20.2,,15.34441301272984
495,2019-08-19 12,37.18,1324553.0,23.1,,35625.416890801505
496,2019-08-19 13,36.96,1857.59,28.0,,50.259469696969695
497,2019-08-19 14,40.04,2377457.0,31.2,,59377.04795204796
498,2019-08-19 15,38.84,1970096.0,30.9,,50723.37796086508
499,2019-08-19 16,39.18,1467721.0,31.1,,37460.97498723838
500,2019-08-19 17,36.66,999215.0,31.2,,27256.273867975997
501,2019-08-19 18,33.36,1727164.0,32.8,,51773.501199040766
502,2019-08-19 19,29.24,1759003.0,33.4,,60157.42134062928
503,2019-08-19 20,27.12,1027092.0,32.0,,37872.12389380531
504,2019-08-19 21,25.020000000000003,103879.0,28.2,,4151.838529176658
505,2019-08-20 10,47.12000000000001,22758.0,20.1,,482.97962648556864
506,2019-08-20 11,44.86,170241.0,20.9,,3794.93981275078
507,2019-08-20 12,37.64,297278.0,23.0,,7897.927736450584
508,2019-08-20 13,41.12,771017.0,25.5,,18750.413424124516
509,2019-08-20 14,46.28,1884242.0,29.0,,40713.95851339671
510,2019-08-20 15,47.0,2439428.0,32.4,,51902.72340425532
511,2019-08-20 16,44.66,2439898.0,32.7,,54632.736229287955
512,2019-08-20 17,34.96,1928732.0,32.3,,55169.67963386727
513,2019-08-20 18,30.24,1052258.0,32.8,,34796.891534391536
514,2019-08-20 19,24.32,1136651.0,32.8,,46737.29440789473
515,2019-08-20 20,21.3,354086.0,31.1,,16623.755868544602
516,2019-08-20 21,19.94,106048.0,29.1,,5318.355065195587
517,2019-08-21 11,55.16,356.91,20.6,,6.470449601160262
518,2019-08-21 12,46.40000000000001,823874.0,24.6,,17755.90517241379
519,2019-08-21 13,44.38,1958548.0,28.0,,44131.32041460117
520,2019-08-21 14,49.02,2369154.0,30.9,,48330.354957160336
521,2019-08-21 15,47.48,2618344.0,32.0,,55146.251053074986
522,2019-08-21 16,45.62000000000001,2724198.0,33.1,,59714.99342393685
523,2019-08-21 17,40.3,2432017.0,32.5,,60347.81637717122
524,2019-08-21 18,36.12,1894986.0,33.4,,52463.62126245847
525,2019-08-21 19,29.9,1531627.0,33.5,,51224.98327759198
526,2019-08-21 20,23.08,550283.0,31.5,,23842.41767764298
527,2019-08-21 21,20.42,61452.0,28.0,,3009.4025465230166
528,2019-08-22 11,48.68000000000001,556394.0,21.2,,11429.622021364008
529,2019-08-22 12,40.7,1309896.0,24.4,,32184.1769041769
530,2019-08-22 13,44.68,1993313.0,28.2,,44613.093106535365
531,2019-08-22 14,50.48,2395577.0,30.7,,47455.96275752773
532,2019-08-22 15,46.54,2636686.0,32.8,,56654.18994413408
533,2019-08-22 16,44.34,2595673.0,32.9,,58540.21199819576
534,2019-08-22 17,37.3,2287503.0,33.4,,61327.1581769437
535,2019-08-22 18,33.379999999999995,2150892.0,32.7,,64436.54883163572
536,2019-08-22 19,23.74,1551349.0,32.3,,65347.472620050554
537,2019-08-22 20,20.82,851224.0,31.4,,40884.918347742554
538,2019-08-22 21,18.78,93113.0,29.8,,4958.0937167199145
539,2019-08-23 10,59.08,45304.0,19.0,,766.8246445497631
540,2019-08-23 11,58.0,336872.0,21.7,,5808.137931034483
541,2019-08-23 12,53.94,1180151.0,24.7,,21878.958101594366
542,2019-08-23 13,50.86,1998911.0,28.0,,39302.22178529296
543,2019-08-23 14,44.3,2385848.0,31.1,,53856.61399548533
544,2019-08-23 15,52.28,2665392.0,32.0,,50983.014537107876
545,2019-08-23 16,47.84,2684601.0,32.6,,56116.24163879598
546,2019-08-23 17,36.44,2463238.0,33.5,,67597.0911086718
547,2019-08-23 18,27.38,1305319.0,32.8,,47674.178232286344
548,2019-08-23 19,20.16,1500529.0,32.9,,74431.00198412698
549,2019-08-23 20,18.0,783019.0,30.8,,43501.055555555555
550,2019-08-23 21,17.1,89582.0,28.6,,5238.713450292397
551,2019-08-24 10,25.58,56503.0,16.8,,2208.8741204065677
552,2019-08-24 11,25.94,610154.0,19.2,,23521.742482652273
553,2019-08-24 12,25.34,1372794.0,22.6,,54174.98026835043
554,2019-08-24 13,27.24,1981789.0,26.3,,72752.90014684288
555,2019-08-24 14,27.78,2393244.0,28.7,,86149.8920086393
556,2019-08-24 15,28.78,2490184.0,30.1,,86524.80889506602
557,2019-08-24 16,26.64,2640925.0,31.6,,99133.82132132132
558,2019-08-24 17,25.82,2448079.0,31.8,,94813.28427575523
559,2019-08-24 18,23.46,2081777.0,32.3,,88737.29752770673
560,2019-08-24 19,23.24,1495472.0,32.4,,64349.053356282275
561,2019-08-24 20,23.18,782411.0,31.0,,33753.7100949094
562,2019-08-24 21,22.96,92907.0,28.7,,4046.47212543554
563,2019-08-25 10,23.14,54396.0,14.7,,2350.734658599827
564,2019-08-25 11,22.9,647672.0,18.9,,28282.620087336247
565,2019-08-25 12,23.22,1450802.0,24.9,,62480.70628768303
566,2019-08-25 13,23.02,2053.65,28.8,,89.2115551694179
567,2019-08-25 14,23.68,2461274.0,30.7,,103938.93581081081
568,2019-08-25 15,23.68,2719664.0,32.1,,114850.67567567568
569,2019-08-25 16,24.24,2740576.0,33.0,,113060.06600660067
570,2019-08-25 17,24.12,2526944.0,32.5,,104765.50580431178
571,2019-08-25 18,24.66,2106433.0,33.3,,85419.01865369019
572,2019-08-25 19,23.88,1541894.0,33.1,,64568.42546063652
573,2019-08-25 20,23.1,846806.0,31.8,,36658.268398268396
574,2019-08-25 21,23.2,88708.0,28.7,,3823.6206896551726
575,2019-08-26 10,50.06,53529.0,21.6,,1069.296843787455
576,2019-08-26 11,47.86,686.35,24.4,,14.340785624738823
577,2019-08-26 12,39.42,1537338.0,26.6,,38998.93455098935
578,2019-08-26 13,41.9,2143534.0,27.9,,51158.32935560859
579,2019-08-26 14,45.2,2528665.0,29.3,,55943.91592920353
580,2019-08-26 15,41.32,2782741.0,30.4,,67346.10358180058
581,2019-08-26 16,40.02,2800464.0,32.1,,69976.61169415292
582,2019-08-26 17,36.38,2577897.0,31.7,,70860.28037383177
583,2019-08-26 18,32.879999999999995,1715704.0,31.5,,52180.77858880779
584,2019-08-26 19,32.559999999999995,1139623.0,30.8,,35000.706388206396
585,2019-08-26 20,30.16,487055.0,29.8,,16149.038461538461
586,2019-08-26 21,26.88,107157.0,27.9,,3986.495535714286
587,2019-08-27 11,42.34,712755.0,24.1,,16834.081247047707
588,2019-08-27 12,37.54,1557053.0,26.7,,41477.17101758125
589,2019-08-27 13,39.18,2155563.0,28.4,,55016.92189892803
590,2019-08-27 14,43.26,2536.95,30.1,,58.64424410540915
591,2019-08-27 15,44.040000000000006,2787992.0,30.4,,63305.903723887364
592,2019-08-27 16,42.0,2816884.0,31.3,,67068.66666666667
593,2019-08-27 17,35.9,2589849.0,30.6,,72140.64066852367
594,2019-08-27 18,37.28,2274862.0,31.8,,61020.976394849786
595,2019-08-27 19,36.6,1407415.0,30.9,,38453.961748633876
596,2019-08-27 20,31.92,691822.0,29.9,,21673.62155388471
597,2019-08-27 21,30.5,159848.0,28.0,,5240.918032786885
598,2019-08-28 11,48.44,630451.0,21.3,,13015.09083402147
599,2019-08-28 12,41.6,1571748.0,26.4,,37782.403846153844
600,2019-08-28 13,41.42,2173589.0,29.4,,52476.79864799613
601,2019-08-28 14,44.7,2450453.0,29.8,,54819.977628635344
602,2019-08-28 15,44.5,2085107.0,31.2,,46856.33707865168
603,2019-08-28 16,40.68,2605391.0,31.3,,64045.99311701082
604,2019-08-28 17,36.64,2417651.0,31.7,,65983.92467248908
605,2019-08-28 18,30.64,1512138.0,31.0,,49351.762402088774
606,2019-08-28 19,28.68,1244265.0,30.6,,43384.41422594142
607,2019-08-28 20,27.4,651262.0,30.1,,23768.68613138686
608,2019-08-29 10,45.78,61327.0,18.1,,1339.6024464831803
609,2019-08-29 11,46.82,586674.0,22.4,,12530.414352840666
610,2019-08-29 12,38.6,912521.0,25.0,,23640.44041450777
611,2019-08-29 13,40.02,1634682.0,27.2,,40846.626686656666
612,2019-08-29 14,41.88,2057781.0,30.6,,49135.17191977077
613,2019-08-29 15,41.62,2248875.0,30.6,,54033.5175396444
614,2019-08-29 16,37.52,2255885.0,31.5,,60124.86673773987
615,2019-08-29 17,31.58,1914567.0,31.5,,60625.93413552882
616,2019-08-29 18,28.0,934097.0,30.9,,33360.607142857145
617,2019-08-29 19,19.78,519926.0,30.5,,26285.439838220424
618,2019-08-29 20,15.92,201216.0,29.6,,12639.195979899498
619,2019-08-29 21,15.6,41975.0,28.4,,2690.7051282051284
620,2019-08-30 10,50.42,71908.0,18.9,,1426.1800872669576
621,2019-08-30 11,49.4,684.73,23.4,,13.86093117408907
622,2019-08-30 12,42.40000000000001,1482167.0,27.7,,34956.76886792452
623,2019-08-30 13,40.02,2134616.0,30.1,,53338.73063468265
624,2019-08-30 14,44.58,2521538.0,31.5,,56562.09062359803
625,2019-08-30 15,43.16,2239918.0,31.4,,51898.00741427248
626,2019-08-30 16,38.06,2532198.0,32.7,,66531.73935890698
627,2019-08-30 17,29.6,2529378.0,33.5,,85451.95945945945
628,2019-08-30 18,27.28,2118203.0,33.2,,77646.73753665689
629,2019-08-30 19,26.2,1620369.0,33.2,,61846.14503816794
630,2019-08-30 20,24.32,617839.0,32.0,,25404.564144736843
631,2019-08-31 10,27.76,69436.0,18.7,,2501.2968299711815
632,2019-08-31 11,26.76,722439.0,23.0,,26996.973094170404
633,2019-08-31 12,23.76,1527381.0,27.8,,64283.71212121212
634,2019-08-31 13,23.08,2118807.0,31.5,,91802.72963604853
635,2019-08-31 14,24.68,2519754.0,32.7,,102097.00162074555
636,2019-08-31 15,22.24,2580594.0,34.2,,116033.90287769785
637,2019-08-31 16,17.840000000000003,2910.86,34.6,,163.164798206278
638,2019-08-31 17,16.599999999999998,2357219.0,34.0,,142001.14457831328
639,2019-08-31 18,15.72,2370228.0,35.5,,150777.86259541984
640,2019-08-31 19,16.119999999999994,1654038.0,34.7,,102607.81637717126
641,2019-08-31 20,15.6,853535.0,32.7,,54713.782051282054
642,2019-08-31 21,15.44,70632.0,30.4,,4574.611398963731
643,2019-09-01 10,14.02,77784.0,18.4,,5548.074179743224
644,2019-09-01 11,14.48,747467.0,24.4,,51620.649171270714
645,2019-09-01 12,14.9,1564257.0,29.5,,104983.69127516779
646,2019-09-01 13,15.04,2185653.0,32.6,,145322.67287234042
647,2019-09-01 14,15.36,2585589.0,34.3,,168332.6171875
648,2019-09-01 15,15.22,2689897.0,35.0,,176734.3626806833
649,2019-09-01 16,14.72,2835.57,35.4,,192.63383152173913
650,2019-09-01 17,15.12,2746586.0,36.8,,181652.51322751323
651,2019-09-01 18,15.66,1803062.0,35.5,,115138.05874840358
652,2019-09-01 19,15.98,1826067.0,35.2,,114272.02753441803
653,2019-09-01 20,15.74,482787.0,34.5,,30672.61753494282
654,2019-09-01 21,16.16,129455.0,31.5,,8010.829207920792
655,2019-09-02 10,53.76000000000001,82638.0,19.1,,1537.1651785714282
656,2019-09-02 11,53.28,466.56,22.0,,8.756756756756756
657,2019-09-02 12,45.72000000000001,1391546.0,24.5,,30436.264216972868
658,2019-09-02 13,42.42,2063861.0,27.7,,48653.0174446016
659,2019-09-02 14,46.3,2474646.0,31.6,,53448.077753779704
660,2019-09-02 15,44.42,2707834.0,33.3,,60959.79288608734
661,2019-09-02 16,40.92,2710202.0,33.8,,66231.72043010753
662,2019-09-02 17,36.88,2407975.0,34.9,,65292.16377440347
663,2019-09-02 18,34.76,2015324.0,35.3,,57978.250863060995
664,2019-09-02 19,25.46,1492767.0,35.4,,58631.853888452475
665,2019-09-02 20,21.12,891254.0,34.9,,42199.52651515151
666,2019-09-02 21,18.42,129519.0,31.5,,7031.4332247556995
667,2019-09-03 10,53.38,76102.0,18.8,,1425.6650430872985
668,2019-09-03 11,50.72,780493.0,23.0,,15388.268927444795
669,2019-09-03 12,44.18000000000001,1578099.0,28.4,,35719.76007243096
670,2019-09-03 13,43.34,2162669.0,32.5,,49900.06922011998
671,2019-09-03 14,46.66,2552022.0,34.9,,54693.99914273468
672,2019-09-03 15,46.4,2791329.0,36.1,,60157.9525862069
673,2019-09-03 16,45.3,2800264.0,35.5,,61815.98233995585
674,2019-09-03 17,43.3,2642846.0,37.3,,61035.704387990765
675,2019-09-03 18,39.22,2094871.0,37.1,,53413.33503314636
676,2019-09-03 19,33.32,1068867.0,35.9,,32078.841536614647
677,2019-09-03 20,27.98,870521.0,35.9,,31112.25875625447
678,2019-09-03 21,25.48,130357.0,33.3,,5116.05180533752
679,2019-09-04 10,57.62000000000001,79617.0,19.3,,1381.7598056230472
680,2019-09-04 11,57.08,797928.0,23.4,,13979.117028731605
681,2019-09-04 12,48.38,1613.52,28.6,,33.35097147581645
682,2019-09-04 13,48.9,2191031.0,34.2,,44806.35991820041
683,2019-09-04 14,52.18,2605258.0,35.2,,49928.286699885015
684,2019-09-04 15,49.6,2826743.0,36.1,,56990.786290322576
685,2019-09-04 16,46.38,2820425.0,35.6,,60811.2332902113
686,2019-09-04 17,39.92,2582168.0,36.9,,64683.56713426853
687,2019-09-04 18,38.2,2157808.0,36.6,,56487.120418848164
688,2019-09-04 19,28.02,1612839.0,36.7,,57560.278372591005
689,2019-09-04 20,23.0,915411.0,35.5,,39800.47826086957
690,2019-09-04 21,18.56,95976.0,33.0,,5171.120689655173
691,2019-09-05 10,56.16,78499.0,18.5,,1397.7742165242166
692,2019-09-05 11,56.84,865744.0,23.0,,15231.24560168895
693,2019-09-05 12,47.92,1697247.0,28.4,,35418.34307178631
694,2019-09-05 13,47.6,2273025.0,32.9,,47752.626050420164
695,2019-09-05 14,53.06,2671.25,34.0,,50.34395024500565
696,2019-09-05 15,52.12,2918.39,34.8,,55.99366845740599
697,2019-09-05 16,46.86,2900597.0,35.9,,61899.21041399915
698,2019-09-05 17,38.52,2652347.0,36.6,,68856.3603322949
699,2019-09-05 18,29.660000000000004,2253767.0,36.3,,75986.74983142279
700,2019-09-05 19,26.04,1681318.0,35.8,,64566.74347158218
701,2019-09-05 20,20.28,951644.0,34.8,,46925.24654832347
702,2019-09-05 21,18.86,104217.0,32.1,,5525.8218451749735
703,2019-09-06 10,70.7,112518.0,24.4,,1591.4851485148515
704,2019-09-06 11,70.26,749698.0,24.6,,10670.338741816111
705,2019-09-06 12,60.58,1644636.0,26.6,,27148.16771211621
706,2019-09-06 13,55.24,2231201.0,28.3,,40391.03910209992
707,2019-09-06 14,58.98,2658862.0,30.4,,45080.739233638524
708,2019-09-06 15,57.26,2678.83,31.7,,46.78361858190709
709,2019-09-06 16,52.44,2863321.0,33.2,,54601.849733028226
710,2019-09-06 17,46.32000000000001,2629903.0,34.1,,56776.83506044904
711,2019-09-06 18,40.16,2213485.0,34.5,,55116.65836653387
712,2019-09-06 19,39.2,1666121.0,33.3,,42503.086734693876
713,2019-09-06 20,40.26000000000001,938392.0,32.4,,23308.296075509184
714,2019-09-06 21,39.86,95549.0,30.6,,2397.1149021575516
715,2019-09-07 10,50.3,88861.0,22.6,,1766.62027833002
716,2019-09-07 11,48.03999999999999,817945.0,25.3,,17026.33222314738
717,2019-09-07 12,43.66,1656356.0,27.3,,37937.608795235916
718,2019-09-07 13,44.92,2223906.0,29.3,,49508.14781834372
719,2019-09-07 14,48.58,2615225.0,30.0,,53833.36764100453
720,2019-09-07 15,46.40000000000001,2822209.0,31.1,,60823.46982758619
721,2019-09-07 16,45.46,2419861.0,32.0,,53230.55433347998
722,2019-09-07 17,44.62,1981631.0,33.3,,44411.272971761544
723,2019-09-07 18,40.99999999999999,2187778.0,33.1,,53360.43902439025
724,2019-09-07 19,24.72,1262.1,31.6,,51.05582524271845
725,2019-09-07 20,23.14,769514.0,31.6,,33254.710458081245
726,2019-09-07 21,22.96,96862.0,29.8,,4218.728222996516
727,2019-09-08 10,43.040000000000006,80031.0,21.4,,1859.456319702602
728,2019-09-08 11,41.86,855084.0,24.6,,20427.23363592929
729,2019-09-08 12,40.02,1679752.0,28.4,,41972.8135932034
730,2019-09-08 13,41.6,2256279.0,30.3,,54237.47596153846
731,2019-09-08 14,45.1,2625499.0,31.8,,58215.0554323725
732,2019-09-08 15,45.12000000000001,2854631.0,32.7,,63267.53102836878
733,2019-09-08 16,44.12000000000001,2872972.0,33.4,,65117.22574796009
734,2019-09-08 17,44.08,2415671.0,33.4,,54801.97368421053
735,2019-09-08 18,40.82,1948408.0,33.7,,47731.70014698677
736,2019-09-08 19,25.1,1557267.0,33.8,,62042.50996015936
737,2019-09-08 20,24.42,833315.0,32.3,,34124.283374283375
738,2019-09-08 21,23.46,88048.0,30.2,,3753.1116794543905
739,2019-09-09 10,66.96,83206.0,22.3,,1242.6224611708483
740,2019-09-09 11,61.5,845453.0,25.5,,13747.203252032521
741,2019-09-09 12,50.46,1679527.0,29.5,,33284.32421720174
742,2019-09-09 13,48.6,2247533.0,31.2,,46245.534979423865
743,2019-09-09 14,52.2,2680748.0,33.5,,51355.32567049808
744,2019-09-09 15,50.14,2651.94,34.0,,52.89070602313522
745,2019-09-09 16,49.22,2557167.0,34.7,,51953.81958553434
746,2019-09-09 17,40.4,2841253.0,35.2,,70328.04455445545
747,2019-09-09 18,34.40000000000001,1451.81,33.1,,42.20377906976742
748,2019-09-09 19,32.04,1162534.0,35.1,,36283.83270911361
749,2019-09-09 20,28.82,948448.0,33.2,,32909.36849410132
750,2019-09-09 21,26.4,126911.0,31.2,,4807.234848484849
751,2019-09-10 10,64.22,92925.0,20.2,,1446.9791342260978
752,2019-09-10 11,64.26,859172.0,24.4,,13370.245876128229
753,2019-09-10 12,57.5,1705743.0,28.2,,29665.095652173914
754,2019-09-10 13,54.26,2274325.0,33.4,,41915.31514928124
755,2019-09-10 14,59.86,2690547.0,34.2,,44947.327096558634
756,2019-09-10 15,59.26,3017254.0,35.6,,50915.52480593993
757,2019-09-10 16,56.24,2938898.0,35.1,,52256.36557610241
758,2019-09-10 17,47.72,1673384.0,34.2,,35066.722548197824
759,2019-09-10 18,47.36,1811.86,34.3,,38.25717905405405
760,2019-09-10 19,36.24,1579458.0,35.1,,43583.27814569536
761,2019-09-10 20,31.42,600.92,34.0,,19.12539783577339
762,2019-09-10 21,28.92,68581.0,31.6,,2371.4038727524203
763,2019-09-11 10,69.4,89525.0,19.4,,1289.985590778098
764,2019-09-11 11,72.07999999999998,890681.0,24.7,,12356.839622641512
765,2019-09-11 12,64.16,1743001.0,30.3,,27166.474438902744
766,2019-09-11 13,61.74,2315159.0,33.5,,37498.52607709751
767,2019-09-11 14,67.78,2703651.0,35.2,,39888.624963115966
