DATACOMUM,Unnamed: 0,PATIVA,PREATIVA,IDMEDIDOR
2020-07-02 12,34661.5,25.060000000000002,3.1799999999999997,2006001.0
2020-07-02 13,34665.5,24.22,2.08,2006001.0
2020-07-02 14,34669.5,24.76,2.6399999999999997,2006001.0
2020-07-02 15,34673.5,24.42,2.7399999999999998,2006001.0
2020-07-02 16,34677.5,21.299999999999997,2.22,2006001.0
2020-07-02 17,34681.5,18.5,1.3,2006001.0
2020-07-02 18,34685.5,16.38,1.5999999999999999,2006001.0
2020-07-02 19,34689.5,14.139999999999999,1.48,2006001.0
2020-07-02 20,34693.5,12.66,0.9,2006001.0
2020-07-02 21,34697.5,11.98,0.38,2006001.0
2020-07-02 22,34701.5,11.579999999999998,0.54,2006001.0
2020-07-02 23,34705.5,11.540000000000001,0.56,2006001.0
2020-07-03 00,34709.5,10.96,0.1,2006001.0
2020-07-03 01,34713.5,10.72,-0.04,2006001.0
2020-07-03 02,34717.5,10.620000000000001,-0.04,2006001.0
2020-07-03 03,34721.5,10.440000000000001,-0.02,2006001.0
2020-07-03 04,34725.5,10.16,-0.02,2006001.0
2020-07-03 05,34729.5,10.28,-0.04,2006001.0
2020-07-03 06,34733.5,11.54,0.3,2006001.0
2020-07-03 07,34737.5,16.76,2.7,2006001.0
2020-07-03 08,34741.5,20.8,2.24,2006001.0
2020-07-03 09,34745.5,23.4,2.22,2006001.0
2020-07-03 10,34749.5,23.660000000000004,3.48,2006001.0
2020-07-03 11,34753.5,24.04,3.52,2006001.0
2020-07-03 12,34757.5,23.9,1.6199999999999999,2006001.0
2020-07-03 13,34761.5,23.619999999999997,2.76,2006001.0
2020-07-03 14,34765.5,26.88,5.58,2006001.0
2020-07-03 15,34769.5,26.2,4.640000000000001,2006001.0
2020-07-03 16,34773.5,23.98,4.28,2006001.0
2020-07-03 17,34777.5,21.1,3.7399999999999998,2006001.0
2020-07-03 18,34781.5,17.04,1.7200000000000002,2006001.0
2020-07-03 19,34785.5,14.5,1.1800000000000002,2006001.0
2020-07-03 20,34789.5,13.760000000000002,1.32,2006001.0
2020-07-03 21,34793.5,13.44,1.1400000000000001,2006001.0
2020-07-03 22,34797.5,13.26,0.82,2006001.0
2020-07-03 23,34801.5,12.760000000000002,1.36,2006001.0
2020-07-04 00,34805.5,12.14,0.06,2006001.0
2020-07-04 01,34809.5,12.06,0.0,2006001.0
2020-07-04 02,34813.5,11.620000000000001,-0.02,2006001.0
2020-07-04 03,34817.5,11.44,0.0,2006001.0
2020-07-04 04,34821.5,11.22,-0.04,2006001.0
2020-07-04 05,34825.5,10.9,-0.04,2006001.0
2020-07-04 06,34829.5,11.180000000000001,0.22,2006001.0
2020-07-04 07,34833.5,10.78,0.28,2006001.0
2020-07-04 08,34837.5,12.7,0.30000000000000004,2006001.0
2020-07-04 09,34841.5,13.940000000000001,0.56,2006001.0
2020-07-04 10,34845.5,15.42,0.64,2006001.0
2020-07-04 11,34849.5,15.2,0.74,2006001.0
2020-07-04 12,34853.5,15.68,1.12,2006001.0
2020-07-04 13,34857.5,16.1,1.1800000000000002,2006001.0
2020-07-04 14,34861.5,15.159999999999998,1.4799999999999998,2006001.0
2020-07-04 15,34865.5,13.92,1.06,2006001.0
2020-07-04 16,34869.5,14.84,1.32,2006001.0
2020-07-04 17,34873.5,14.62,1.02,2006001.0
2020-07-04 18,34877.5,13.719999999999999,1.1800000000000002,2006001.0
2020-07-04 19,34881.5,13.68,1.44,2006001.0
2020-07-04 20,34885.5,13.08,1.32,2006001.0
2020-07-04 21,34889.5,12.78,1.46,2006001.0
2020-07-04 22,34893.5,12.56,1.4200000000000002,2006001.0
2020-07-04 23,34897.5,12.06,1.1600000000000001,2006001.0
2020-07-05 00,34901.5,11.92,0.34,2006001.0
2020-07-05 01,34905.5,11.7,0.0,2006001.0
2020-07-05 02,34909.5,11.0,-0.04,2006001.0
2020-07-05 03,34913.5,11.56,0.0,2006001.0
2020-07-05 04,34917.5,10.98,-0.04,2006001.0
2020-07-05 05,34921.5,11.48,-0.02,2006001.0
2020-07-05 06,34925.5,11.38,0.38,2006001.0
2020-07-05 07,34929.5,13.44,2.58,2006001.0
2020-07-05 08,34933.5,13.9,2.36,2006001.0
2020-07-05 09,34937.5,16.4,3.5,2006001.0
2020-07-05 10,34941.5,18.34,4.220000000000001,2006001.0
2020-07-05 11,34945.5,17.240000000000002,4.4,2006001.0
2020-07-05 12,34949.5,17.34,4.28,2006001.0
2020-07-05 13,34953.5,17.64,4.28,2006001.0
2020-07-05 14,34957.5,18.56,4.68,2006001.0
2020-07-05 15,34961.5,17.36,4.4,2006001.0
2020-07-05 16,34965.5,18.02,4.8,2006001.0
2020-07-05 17,34969.5,17.22,4.140000000000001,2006001.0
2020-07-05 18,34973.5,14.24,1.72,2006001.0
2020-07-05 19,34977.5,13.94,1.22,2006001.0
2020-07-05 20,34981.5,14.799999999999997,1.2,2006001.0
2020-07-05 21,34985.5,13.940000000000001,1.26,2006001.0
2020-07-05 22,34989.5,12.720000000000002,1.28,2006001.0
2020-07-05 23,34993.5,12.56,1.1600000000000001,2006001.0
2020-07-06 00,34997.5,12.120000000000001,0.2,2006001.0
2020-07-06 01,35001.5,11.54,-0.02,2006001.0
2020-07-06 02,35005.5,11.9,0.0,2006001.0
2020-07-06 03,35009.5,11.360000000000001,0.0,2006001.0
2020-07-06 04,35013.5,11.68,-0.02,2006001.0
2020-07-06 05,35017.5,11.219999999999999,0.0,2006001.0
2020-07-06 06,35021.5,11.819999999999999,0.21999999999999997,2006001.0
2020-07-06 07,35025.5,16.18,1.26,2006001.0
2020-07-06 08,35029.5,21.18,2.4000000000000004,2006001.0
2020-07-06 09,35033.5,25.979999999999997,3.8,2006001.0
2020-07-06 10,35037.5,27.08,4.42,2006001.0
2020-07-06 11,34677.0,27.94,4.24,2006001.0
2020-07-06 12,34559.5,28.72,4.28,2006001.0
2020-07-06 13,34563.5,30.58,5.16,2006001.0
2020-07-06 14,34567.5,34.34,5.68,2006001.0
2020-07-06 15,34571.5,32.68,6.220000000000001,2006001.0
2020-07-06 16,34575.5,29.52,5.86,2006001.0
2020-07-06 17,34579.5,26.799999999999997,5.72,2006001.0
2020-07-06 18,34583.5,20.32,3.46,2006001.0
2020-07-06 19,34587.5,17.560000000000002,2.7600000000000002,2006001.0
2020-07-06 20,34591.5,16.44,2.84,2006001.0
2020-07-06 21,34595.5,15.799999999999999,2.5,2006001.0
2020-07-06 22,34599.5,14.499999999999998,2.56,2006001.0
2020-07-06 23,34603.5,14.36,2.7,2006001.0
2020-07-07 00,34607.5,14.02,0.5,2006001.0
2020-07-07 01,34718.5,14.219999999999999,0.0,2006001.0
2020-07-07 02,35043.5,13.280000000000001,0.0,2006001.0
2020-07-07 03,35047.5,13.459999999999999,0.0,2006001.0
2020-07-07 04,35051.5,12.959999999999999,0.0,2006001.0
2020-07-07 05,35055.5,12.74,0.0,2006001.0
2020-07-07 06,35059.5,13.280000000000001,1.1,2006001.0
2020-07-07 07,35063.5,18.779999999999998,4.24,2006001.0
2020-07-07 08,35067.5,22.220000000000002,3.82,2006001.0
2020-07-07 09,35071.5,23.880000000000003,2.46,2006001.0
2020-07-07 10,35075.5,25.340000000000003,1.98,2006001.0
2020-07-07 11,35079.5,26.42,2.32,2006001.0
2020-07-07 12,35083.5,26.299999999999997,1.96,2006001.0
2020-07-07 13,35087.5,27.14,2.52,2006001.0
2020-07-07 14,35091.5,29.4,5.54,2006001.0
2020-07-07 15,35095.5,30.1,6.34,2006001.0
2020-07-07 16,35099.5,28.56,5.279999999999999,2006001.0
2020-07-07 17,35103.5,23.82,4.32,2006001.0
2020-07-07 18,35107.5,19.12,2.72,2006001.0
2020-07-07 19,35111.5,15.92,1.9,2006001.0
2020-07-07 20,35115.5,14.700000000000001,1.58,2006001.0
2020-07-07 21,35119.5,13.82,1.3599999999999999,2006001.0
2020-07-07 22,35123.5,13.3,1.0,2006001.0
2020-07-07 23,35127.5,12.680000000000001,1.02,2006001.0
2020-07-08 00,35131.5,12.459999999999999,0.24,2006001.0
2020-07-08 01,35135.5,12.1,-0.02,2006001.0
2020-07-08 02,35139.5,11.639999999999999,-0.02,2006001.0
2020-07-08 03,35143.5,11.34,-0.02,2006001.0
2020-07-08 04,35147.5,11.4,-0.04,2006001.0
2020-07-08 05,35151.5,11.08,-0.06,2006001.0
2020-07-08 06,35155.5,11.36,0.2,2006001.0
2020-07-08 07,35159.5,15.979999999999999,0.64,2006001.0
2020-07-08 08,35163.5,22.64,3.6399999999999997,2006001.0
2020-07-08 09,35167.5,24.960000000000004,3.98,2006001.0
2020-07-08 10,35171.5,27.240000000000002,4.52,2006001.0
2020-07-08 11,35175.5,29.220000000000002,5.2,2006001.0
2020-07-08 12,35179.5,27.200000000000003,3.76,2006001.0
2020-07-08 13,35183.5,27.64,4.1,2006001.0
2020-07-08 14,35187.5,28.439999999999998,4.12,2006001.0
2020-07-08 15,35191.5,28.6,4.46,2006001.0
2020-07-08 16,35195.5,27.86,4.9799999999999995,2006001.0
2020-07-08 17,35199.5,23.439999999999998,3.8000000000000003,2006001.0
2020-07-08 18,35203.5,19.76,4.0,2006001.0
2020-07-08 19,35207.5,15.879999999999999,2.6,2006001.0
2020-07-08 20,35211.5,14.32,1.96,2006001.0
2020-07-08 21,35215.5,13.34,1.4800000000000002,2006001.0
2020-07-08 22,35219.5,12.600000000000001,1.6,2006001.0
2020-07-08 23,35223.5,11.979999999999999,1.3399999999999999,2006001.0
2020-07-09 00,35227.5,11.780000000000001,0.26,2006001.0
2020-07-09 01,35231.5,11.260000000000002,0.0,2006001.0
2020-07-09 02,35235.5,11.18,0.0,2006001.0
2020-07-09 03,35239.5,10.639999999999999,0.0,2006001.0
2020-07-09 04,35243.5,10.760000000000002,0.0,2006001.0
2020-07-09 05,35247.5,10.4,0.0,2006001.0
2020-07-09 06,35251.5,10.9,0.32000000000000006,2006001.0
2020-07-09 07,35255.5,16.54,2.1,2006001.0
2020-07-09 08,35259.5,21.900000000000002,3.0,2006001.0
2020-07-09 09,35263.5,23.06,2.7600000000000002,2006001.0
2020-07-09 10,35267.5,22.82,2.78,2006001.0
2020-07-09 11,35271.5,24.4,2.7799999999999994,2006001.0
2020-07-09 12,35275.5,24.560000000000002,2.42,2006001.0
2020-07-09 13,35279.5,24.14,2.0,2006001.0
2020-07-09 14,35283.5,25.64,3.9799999999999995,2006001.0
2020-07-09 15,35287.5,27.2,4.460000000000001,2006001.0
2020-07-09 16,35291.5,25.619999999999997,4.04,2006001.0
2020-07-09 17,35295.5,22.939999999999998,4.28,2006001.0
2020-07-09 18,35299.5,16.64,2.04,2006001.0
2020-07-09 19,35303.5,15.2,1.38,2006001.0
2020-07-09 20,35307.5,13.94,1.2000000000000002,2006001.0
2020-07-09 21,35311.5,13.440000000000001,1.1600000000000001,2006001.0
2020-07-09 22,35315.5,12.84,1.28,2006001.0
2020-07-09 23,35319.5,13.280000000000001,1.08,2006001.0
2020-07-10 00,35323.5,12.979999999999999,0.18,2006001.0
2020-07-10 01,35327.5,12.44,0.0,2006001.0
2020-07-10 02,35331.5,11.54,-0.02,2006001.0
2020-07-10 03,35335.5,11.759999999999998,0.0,2006001.0
2020-07-10 04,35339.5,11.36,0.0,2006001.0
2020-07-10 05,35343.5,11.42,-0.02,2006001.0
2020-07-10 06,35347.5,11.74,0.26,2006001.0
2020-07-10 07,35351.5,15.58,0.43999999999999995,2006001.0
2020-07-10 08,35355.5,19.34,1.6600000000000001,2006001.0
2020-07-10 09,35359.5,22.04,2.7399999999999998,2006001.0
2020-07-10 10,35363.5,25.32,3.1999999999999997,2006001.0
2020-07-10 11,35367.5,26.82,3.84,2006001.0
2020-07-10 12,35371.5,25.96,3.74,2006001.0
2020-07-10 13,35375.5,26.04,3.5,2006001.0
2020-07-10 14,35379.5,26.740000000000002,3.74,2006001.0
2020-07-10 15,35383.5,28.9,5.960000000000001,2006001.0
2020-07-10 16,35387.5,27.099999999999998,5.14,2006001.0
2020-07-10 17,35391.5,21.759999999999998,3.7399999999999998,2006001.0
2020-07-10 18,35395.5,16.880000000000003,2.22,2006001.0
2020-07-10 19,35399.5,15.04,2.0,2006001.0
2020-07-10 20,35403.5,14.419999999999998,1.84,2006001.0
2020-07-10 21,35407.5,13.66,1.6,2006001.0
2020-07-10 22,35411.5,12.7,1.28,2006001.0
2020-07-10 23,35415.5,12.14,1.02,2006001.0
2020-07-11 00,35419.5,12.16,0.46,2006001.0
2020-07-11 01,35423.5,11.22,-0.02,2006001.0
2020-07-11 02,35427.5,11.419999999999998,0.0,2006001.0
2020-07-11 03,35431.5,11.24,0.0,2006001.0
2020-07-11 04,35435.5,11.28,-0.02,2006001.0
2020-07-11 05,35439.5,10.860000000000001,-0.02,2006001.0
2020-07-11 06,35443.5,11.059999999999999,0.36,2006001.0
2020-07-11 07,35447.5,12.040000000000001,1.5,2006001.0
2020-07-11 08,35451.5,15.46,2.92,2006001.0
2020-07-11 09,35455.5,17.299999999999997,3.2399999999999998,2006001.0
2020-07-11 10,35459.5,17.400000000000002,3.42,2006001.0
2020-07-11 11,35463.5,16.14,1.8,2006001.0
2020-07-11 12,35467.5,17.119999999999997,1.54,2006001.0
2020-07-11 13,35471.5,17.240000000000002,1.8,2006001.0
2020-07-11 14,35475.5,16.16,1.38,2006001.0
2020-07-11 15,35479.5,16.42,2.54,2006001.0
2020-07-11 16,35483.5,17.459999999999997,3.74,2006001.0
2020-07-11 17,35487.5,16.78,3.44,2006001.0
2020-07-11 18,35491.5,15.879999999999999,2.8200000000000003,2006001.0
2020-07-11 19,35495.5,14.0,1.32,2006001.0
2020-07-11 20,35499.5,13.459999999999999,1.2,2006001.0
2020-07-11 21,35503.5,14.579999999999998,1.46,2006001.0
2020-07-11 22,35507.5,13.66,1.16,2006001.0
2020-07-11 23,35511.5,12.82,1.2,2006001.0
2020-07-12 00,35515.5,12.34,0.24,2006001.0
2020-07-12 01,35519.5,11.94,-0.02,2006001.0
2020-07-12 02,35523.5,11.68,-0.02,2006001.0
2020-07-12 03,35527.5,11.620000000000001,0.0,2006001.0
2020-07-12 04,35531.5,11.76,0.0,2006001.0
2020-07-12 05,35535.5,11.32,-0.04,2006001.0
2020-07-12 06,35539.5,10.760000000000002,0.22,2006001.0
2020-07-12 07,35543.5,10.92,0.42000000000000004,2006001.0
2020-07-12 08,35547.5,12.56,0.5,2006001.0
2020-07-12 09,35551.5,14.38,0.5,2006001.0
2020-07-12 10,35555.5,14.84,0.8200000000000001,2006001.0
2020-07-12 11,35559.5,15.92,1.22,2006001.0
2020-07-12 12,35563.5,16.52,2.1799999999999997,2006001.0
2020-07-12 13,35567.5,16.68,2.24,2006001.0
2020-07-12 14,35571.5,16.9,2.2600000000000002,2006001.0
2020-07-12 15,35575.5,15.780000000000001,1.98,2006001.0
2020-07-12 16,35579.5,15.639999999999999,1.98,2006001.0
2020-07-12 17,35583.5,15.799999999999999,2.2800000000000002,2006001.0
2020-07-12 18,35587.5,14.7,2.4400000000000004,2006001.0
2020-07-12 19,35591.5,14.42,1.92,2006001.0
2020-07-12 20,35595.5,13.66,1.48,2006001.0
2020-07-12 21,35599.5,12.72,0.98,2006001.0
2020-07-12 22,35603.5,12.68,1.26,2006001.0
2020-07-12 23,35607.5,12.66,1.28,2006001.0
2020-07-13 00,35611.5,12.18,0.28,2006001.0
2020-07-13 01,35615.5,12.0,0.0,2006001.0
2020-07-13 02,35619.5,11.379999999999999,-0.02,2006001.0
2020-07-13 03,35623.5,10.9,-0.02,2006001.0
2020-07-13 04,35627.5,11.559999999999999,0.0,2006001.0
2020-07-13 05,35631.5,11.040000000000001,0.0,2006001.0
2020-07-13 06,35635.5,11.84,0.4,2006001.0
2020-07-13 07,35639.5,15.66,0.72,2006001.0
2020-07-13 08,35643.5,20.18,0.8800000000000001,2006001.0
2020-07-13 09,35647.5,23.3,1.94,2006001.0
2020-07-13 10,35651.5,25.66,4.1,2006001.0
2020-07-13 11,35655.5,27.68,4.54,2006001.0
2020-07-13 12,35659.5,27.46,3.46,2006001.0
2020-07-13 13,35663.5,28.2,5.140000000000001,2006001.0
2020-07-13 14,35667.5,29.4,6.2,2006001.0
2020-07-13 15,35671.5,29.340000000000003,6.22,2006001.0
2020-07-13 16,35675.5,26.98,5.5600000000000005,2006001.0
2020-07-13 17,35679.5,21.82,2.7399999999999998,2006001.0
2020-07-13 18,35683.5,17.22,2.0400000000000005,2006001.0
2020-07-13 19,35687.5,15.26,1.84,2006001.0
2020-07-13 20,35691.5,14.780000000000001,1.7,2006001.0
2020-07-13 21,35695.5,14.16,1.3,2006001.0
2020-07-13 22,35699.5,14.06,1.3599999999999999,2006001.0
2020-07-13 23,35703.5,13.079999999999998,1.22,2006001.0
2020-07-14 00,35707.5,12.42,0.34,2006001.0
2020-07-14 01,35711.5,12.059999999999999,0.0,2006001.0
2020-07-14 02,35715.5,12.2,0.0,2006001.0
2020-07-14 03,35719.5,11.459999999999999,-0.02,2006001.0
2020-07-14 04,35723.5,11.219999999999999,0.0,2006001.0
2020-07-14 05,35727.5,10.88,0.0,2006001.0
2020-07-14 06,35731.5,11.559999999999999,0.3,2006001.0
2020-07-14 07,35735.5,15.899999999999999,1.1400000000000001,2006001.0
2020-07-14 08,35739.5,20.78,3.0200000000000005,2006001.0
2020-07-14 09,35743.5,22.679999999999996,3.3000000000000003,2006001.0
2020-07-14 10,35747.5,25.120000000000005,4.0200000000000005,2006001.0
2020-07-14 11,35751.5,28.919999999999998,4.18,2006001.0
2020-07-14 12,35755.5,28.34,2.7399999999999998,2006001.0
2020-07-14 13,35759.5,27.119999999999997,3.38,2006001.0
2020-07-14 14,35763.5,27.96,4.1,2006001.0
2020-07-14 15,35767.5,28.139999999999997,4.840000000000001,2006001.0
2020-07-14 16,35771.5,27.24,4.359999999999999,2006001.0
2020-07-14 17,35775.5,22.439999999999998,3.2,2006001.0
2020-07-14 18,35779.5,19.38,3.7199999999999998,2006001.0
2020-07-14 19,35783.5,16.560000000000002,3.1599999999999997,2006001.0
2020-07-14 20,35787.5,15.459999999999999,3.1,2006001.0
2020-07-14 21,35791.5,14.6,2.0,2006001.0
2020-07-14 22,35795.5,13.76,2.04,2006001.0
2020-07-14 23,35799.5,12.88,1.7399999999999998,2006001.0
2020-07-15 00,35803.5,12.18,0.52,2006001.0
2020-07-15 01,35807.5,12.34,0.0,2006001.0
2020-07-15 02,35811.5,11.94,0.0,2006001.0
2020-07-15 03,35815.5,11.82,0.0,2006001.0
2020-07-15 04,35819.5,11.48,0.0,2006001.0
2020-07-15 05,35823.5,11.52,0.0,2006001.0
2020-07-15 06,35827.5,11.799999999999999,0.7400000000000001,2006001.0
2020-07-15 07,35831.5,15.06,0.8600000000000001,2006001.0
2020-07-15 08,35835.5,21.5,3.36,2006001.0
2020-07-15 09,35839.5,24.980000000000004,3.3600000000000003,2006001.0
2020-07-15 10,35843.5,25.62,3.8200000000000003,2006001.0
2020-07-15 11,35847.5,27.56,4.32,2006001.0
2020-07-15 12,35851.5,27.02,3.5200000000000005,2006001.0
2020-07-15 13,35855.5,26.04,2.52,2006001.0
2020-07-15 14,35859.5,28.360000000000003,3.96,2006001.0
2020-07-15 15,35863.5,28.06,4.380000000000001,2006001.0
2020-07-15 16,35867.5,24.419999999999998,2.8200000000000003,2006001.0
2020-07-15 17,35871.5,21.28,2.6399999999999997,2006001.0
2020-07-15 18,35875.5,17.2,2.2600000000000002,2006001.0
2020-07-15 19,35879.5,14.92,1.6400000000000001,2006001.0
2020-07-15 20,35883.5,15.4,1.6400000000000001,2006001.0
2020-07-15 21,35887.5,14.200000000000001,1.8200000000000003,2006001.0
2020-07-15 22,35891.5,13.48,1.7,2006001.0
2020-07-15 23,35895.5,12.879999999999999,1.52,2006001.0
2020-07-16 00,35899.5,13.14,0.34,2006001.0
2020-07-16 01,35903.5,12.0,0.0,2006001.0
2020-07-16 02,35907.5,11.28,0.0,2006001.0
2020-07-16 03,35911.5,11.260000000000002,0.0,2006001.0
2020-07-16 04,35915.5,11.36,0.0,2006001.0
2020-07-16 05,35919.5,11.3,0.0,2006001.0
2020-07-16 06,35923.5,11.48,0.32,2006001.0
2020-07-16 07,35927.5,15.479999999999999,0.7000000000000001,2006001.0
2020-07-16 08,35931.5,18.72,1.4,2006001.0
2020-07-16 09,35935.5,22.16,2.8999999999999995,2006001.0
2020-07-16 10,35939.5,24.32,3.04,2006001.0
2020-07-16 11,35943.5,27.04,2.9600000000000004,2006001.0
2020-07-16 12,35947.5,26.14,3.34,2006001.0
2020-07-16 13,35951.5,26.02,2.9000000000000004,2006001.0
2020-07-16 14,35955.5,27.220000000000002,3.16,2006001.0
2020-07-16 15,35959.5,27.6,3.9799999999999995,2006001.0
2020-07-16 16,35963.5,26.56,4.0200000000000005,2006001.0
2020-07-16 17,35967.5,22.48,4.02,2006001.0
2020-07-16 18,35971.5,17.3,2.6999999999999997,2006001.0
2020-07-16 19,35975.5,15.42,2.0,2006001.0
2020-07-16 20,35979.5,14.22,1.48,2006001.0
2020-07-16 21,35983.5,13.32,1.28,2006001.0
2020-07-16 22,35987.5,12.94,1.7,2006001.0
2020-07-16 23,35991.5,12.62,1.7799999999999998,2006001.0
2020-07-17 00,35995.5,11.66,0.38,2006001.0
2020-07-17 01,35999.5,11.76,0.0,2006001.0
2020-07-17 02,36003.5,11.2,0.0,2006001.0
2020-07-17 03,36007.5,10.86,0.0,2006001.0
2020-07-17 04,36011.5,10.76,0.0,2006001.0
2020-07-17 05,36015.5,10.84,0.0,2006001.0
2020-07-17 06,36019.5,11.34,0.64,2006001.0
2020-07-17 07,36023.5,15.8,1.62,2006001.0
2020-07-17 08,36027.5,21.34,3.42,2006001.0
2020-07-17 09,36031.5,23.36,3.6399999999999997,2006001.0
2020-07-17 10,36035.5,24.6,3.94,2006001.0
2020-07-17 11,36039.5,26.4,4.62,2006001.0
2020-07-17 12,36043.5,25.04,1.58,2006001.0
2020-07-17 13,36047.5,24.36,2.3000000000000003,2006001.0
2020-07-17 14,36051.5,23.62,2.18,2006001.0
2020-07-17 15,36055.5,24.240000000000002,3.2600000000000002,2006001.0
2020-07-17 16,36059.5,23.580000000000002,3.52,2006001.0
2020-07-17 17,36063.5,20.82,3.38,2006001.0
2020-07-17 18,36067.5,17.740000000000002,2.76,2006001.0
2020-07-17 19,36071.5,15.52,1.6,2006001.0
2020-07-17 20,36075.5,14.3,1.4,2006001.0
2020-07-17 21,36079.5,14.08,1.06,2006001.0
2020-07-17 22,36083.5,14.360000000000001,1.06,2006001.0
2020-07-17 23,36087.5,12.76,1.08,2006001.0
2020-07-18 00,36091.5,12.0,0.0,2006001.0
2020-07-18 01,36095.5,12.2,-0.02,2006001.0
2020-07-18 02,36099.5,11.74,0.0,2006001.0
2020-07-18 03,36103.5,11.66,0.0,2006001.0
2020-07-18 04,36107.5,11.26,0.0,2006001.0
2020-07-18 05,36111.5,11.520000000000001,-0.04,2006001.0
2020-07-18 06,36115.5,11.34,0.31999999999999995,2006001.0
2020-07-18 07,36119.5,11.38,0.36,2006001.0
2020-07-18 08,36123.5,13.68,0.34,2006001.0
2020-07-18 09,36127.5,15.719999999999999,0.9199999999999999,2006001.0
2020-07-18 10,36131.5,17.66,2.6399999999999997,2006001.0
2020-07-18 11,36135.5,17.619999999999997,2.3800000000000003,2006001.0
2020-07-18 12,36139.5,17.96,2.4,2006001.0
2020-07-18 13,36143.5,17.24,2.12,2006001.0
2020-07-18 14,36147.5,16.340000000000003,1.8,2006001.0
2020-07-18 15,36151.5,15.419999999999998,1.36,2006001.0
2020-07-18 16,36155.5,15.419999999999998,1.4200000000000002,2006001.0
2020-07-18 17,36159.5,15.059999999999999,0.9199999999999999,2006001.0
2020-07-18 18,36163.5,14.639999999999999,1.28,2006001.0
2020-07-18 19,36167.5,13.66,1.24,2006001.0
2020-07-18 20,36171.5,13.100000000000001,1.2000000000000002,2006001.0
2020-07-18 21,36175.5,12.139999999999999,0.8800000000000001,2006001.0
2020-07-18 22,36179.5,11.4,0.8800000000000001,2006001.0
2020-07-18 23,36183.5,11.1,0.78,2006001.0
2020-07-19 00,36187.5,10.959999999999999,0.26,2006001.0
2020-07-19 01,36191.5,11.16,0.0,2006001.0
2020-07-19 02,36195.5,10.82,0.0,2006001.0
2020-07-19 03,36199.5,10.86,0.0,2006001.0
2020-07-19 04,36203.5,10.3,0.0,2006001.0
2020-07-19 05,36207.5,10.38,-0.02,2006001.0
2020-07-19 06,37329.5,10.36,0.42000000000000004,2006001.0
2020-07-19 07,37333.5,10.94,0.48000000000000004,2006001.0
2020-07-19 08,37337.5,12.32,0.96,2006001.0
2020-07-19 09,37341.5,14.44,2.08,2006001.0
2020-07-19 10,37345.5,14.5,2.24,2006001.0
2020-07-19 11,37349.5,14.9,2.2,2006001.0
2020-07-19 12,37353.5,13.14,1.06,2006001.0
2020-07-19 13,37357.5,14.200000000000001,0.56,2006001.0
2020-07-19 14,37361.5,14.0,0.98,2006001.0
2020-07-19 15,37365.5,14.860000000000001,2.74,2006001.0
2020-07-19 16,37369.5,15.000000000000002,3.06,2006001.0
2020-07-19 17,37373.5,14.48,2.66,2006001.0
2020-07-19 18,37377.5,13.100000000000001,1.7000000000000002,2006001.0
2020-07-19 19,37381.5,12.48,0.8,2006001.0
2020-07-19 20,37385.5,11.959999999999999,1.0,2006001.0
2020-07-19 21,37389.5,12.08,0.98,2006001.0
2020-07-19 22,37393.5,11.42,1.0,2006001.0
2020-07-19 23,37397.5,12.059999999999999,1.08,2006001.0
2020-07-20 00,37401.5,11.64,0.14,2006001.0
2020-07-20 01,37405.5,10.56,-0.02,2006001.0
2020-07-20 02,37409.5,10.379999999999999,-0.02,2006001.0
2020-07-20 03,37413.5,10.5,0.0,2006001.0
2020-07-20 04,37417.5,10.32,0.0,2006001.0
2020-07-20 05,37421.5,10.360000000000001,-0.02,2006001.0
2020-07-20 06,37425.5,11.0,0.22000000000000003,2006001.0
2020-07-20 07,37429.5,14.84,0.62,2006001.0
2020-07-20 08,37127.25,21.38,3.02,2006001.0
2020-07-20 09,36212.5,23.939999999999998,3.82,2006001.0
2020-07-20 10,36216.5,24.880000000000003,4.02,2006001.0
2020-07-20 11,36220.5,25.32,4.0600000000000005,2006001.0
2020-07-20 12,36224.5,23.220000000000002,2.62,2006001.0
2020-07-20 13,36228.5,23.32,2.3400000000000003,2006001.0
2020-07-20 14,36232.5,23.02,2.5,2006001.0
2020-07-20 15,36236.5,22.02,2.16,2006001.0
2020-07-20 16,36240.5,21.700000000000003,2.5,2006001.0
2020-07-20 17,36244.5,19.24,2.26,2006001.0
2020-07-20 18,36248.5,16.080000000000002,2.24,2006001.0
2020-07-20 19,36252.5,14.58,1.9200000000000002,2006001.0
2020-07-20 20,36256.5,13.14,1.34,2006001.0
2020-07-20 21,36260.5,11.76,0.8,2006001.0
2020-07-20 22,36264.5,11.32,0.9800000000000001,2006001.0
2020-07-20 23,36268.5,11.2,0.96,2006001.0
2020-07-21 00,36272.5,10.98,0.22,2006001.0
2020-07-21 01,36276.5,10.840000000000002,-0.02,2006001.0
2020-07-21 02,36280.5,10.9,0.0,2006001.0
2020-07-21 03,36284.5,10.88,-0.02,2006001.0
2020-07-21 04,36288.5,10.92,-0.02,2006001.0
2020-07-21 05,36292.5,10.86,0.0,2006001.0
2020-07-21 06,36296.5,11.4,0.32,2006001.0
2020-07-21 07,36300.5,15.259999999999998,1.2799999999999998,2006001.0
2020-07-21 08,36304.5,22.08,3.44,2006001.0
2020-07-21 09,36308.5,25.919999999999998,4.7,2006001.0
2020-07-21 10,36312.5,27.64,4.54,2006001.0
2020-07-21 11,36316.5,27.18,4.48,2006001.0
2020-07-21 12,36320.5,27.12,4.48,2006001.0
