,DATA,POTENCIA,RADIACAO,TEMPERATURA,P/R,R/P
2565,2019-10-22 21,30.16,150952.0,27.1,,5005.039787798409
2566,2019-10-22 22,28.78,0,26.4,,0.0
2567,2019-10-22 23,27.88,0,26.0,,0.0
2568,2019-10-23 00,27.5,0,25.0,,0.0
2569,2019-10-23 01,27.54,0,24.3,,0.0
2570,2019-10-23 02,27.200000000000006,0,23.2,,0.0
2571,2019-10-23 03,27.38,0,22.6,,0.0
2572,2019-10-23 04,26.880000000000006,0,21.3,,0.0
2573,2019-10-23 05,27.94,0,21.2,,0.0
2574,2019-10-23 06,27.08,0,21.0,,0.0
2575,2019-10-23 07,41.62000000000001,0,20.1,,0.0
2576,2019-10-23 08,56.26000000000001,0,20.1,,0.0
2577,2019-10-23 09,63.82,30.49,20.3,,0.4777499216546537
2578,2019-10-23 10,63.0,311345.0,22.0,,4941.984126984127
2579,2019-10-23 11,57.60000000000001,968911.0,25.4,,16821.371527777774
2580,2019-10-23 12,50.7,2284577.0,29.5,,45060.69033530572
2581,2019-10-23 13,51.42,2639074.0,29.4,,51323.88175807079
2582,2019-10-23 14,59.12000000000001,2348754.0,31.3,,39728.585926928274
2583,2019-10-23 15,47.22,2575.28,32.4,,54.53790766624312
2584,2019-10-23 16,49.5,2962382.0,33.3,,59846.10101010101
2585,2019-10-23 17,40.54,3336312.0,33.9,,82296.7932905772
2586,2019-10-23 18,34.080000000000005,2435979.0,33.1,,71478.2570422535
2587,2019-10-23 19,26.74,1736061.0,33.6,,64923.74719521317
2588,2019-10-23 20,23.08,748113.0,32.2,,32413.90814558059
2589,2019-10-23 21,19.44,23002.0,24.3,,1183.2304526748972
2590,2019-10-23 22,20.58,0,21.7,,0.0
2591,2019-10-23 23,19.840000000000003,0,20.2,,0.0
2592,2019-10-24 00,19.64,0,20.5,,0.0
2593,2019-10-24 01,19.4,0,20.6,,0.0
2594,2019-10-24 02,19.48,0,20.3,,0.0
2595,2019-10-24 03,19.020000000000003,0,20.5,,0.0
2596,2019-10-24 04,19.04,0,20.4,,0.0
2597,2019-10-24 05,19.2,0,20.1,,0.0
2598,2019-10-24 06,18.380000000000006,0,20.1,,0.0
2599,2019-10-24 07,19.36,0,20.2,,0.0
2600,2019-10-24 08,21.300000000000004,0,20.1,,0.0
2601,2019-10-24 09,20.76,17077.0,20.6,,822.5915221579961
2602,2019-10-24 10,21.88,220871.0,20.8,,10094.652650822669
2603,2019-10-24 11,22.64,554.86,21.7,,24.507950530035334
2604,2019-10-24 12,21.52,679023.0,22.6,,31553.113382899628
2605,2019-10-24 13,23.42,1111862.0,24.7,,47474.89325362937
2606,2019-10-24 14,24.32,3136536.0,28.3,,128969.40789473684
2607,2019-10-24 15,24.1,2962493.0,29.8,,122925.02074688795
2608,2019-10-24 16,23.98,3040334.0,30.4,,126786.23853211009
2609,2019-10-24 17,22.82,3033934.0,31.1,,132950.65731814198
2610,2019-10-24 18,20.92,2310294.0,31.6,,110434.70363288718
2611,2019-10-24 19,22.06,1921588.0,31.7,,87107.34360834089
2612,2019-10-24 20,20.700000000000006,1039248.0,31.0,,50205.21739130433
2613,2019-10-24 21,20.68,138511.0,28.9,,6697.823984526112
2614,2019-10-24 22,19.98,0,26.9,,0.0
2615,2019-10-24 23,20.14,0,25.2,,0.0
2616,2019-10-25 00,19.9,0,24.3,,0.0
2617,2019-10-25 01,19.6,0,23.6,,0.0
2618,2019-10-25 02,19.24,0,23.6,,0.0
2619,2019-10-25 03,19.32,0,23.1,,0.0
2620,2019-10-25 04,19.24,0,22.2,,0.0
2621,2019-10-25 05,19.5,0,21.9,,0.0
2622,2019-10-25 06,18.6,0,21.5,,0.0
2623,2019-10-25 07,28.7,0,21.2,,0.0
2624,2019-10-25 08,39.74,0,21.0,,0.0
2625,2019-10-25 09,45.3,37159.0,20.6,,820.2869757174393
2626,2019-10-25 10,41.58,404069.0,22.8,,9717.869167869168
2627,2019-10-25 11,40.48,1219064.0,25.6,,30115.21739130435
2628,2019-10-25 12,39.44,1829.59,28.0,,46.38919878296146
2629,2019-10-25 13,42.92,2551186.0,30.4,,59440.493942218076
2630,2019-10-25 14,44.04,2816737.0,31.8,,63958.60581289737
2631,2019-10-25 15,44.16,3606664.0,32.3,,81672.64492753624
2632,2019-10-25 16,41.52,3368593.0,33.6,,81131.81599229286
2633,2019-10-25 17,30.72,2975886.0,34.8,,96871.2890625
2634,2019-10-25 18,25.2,2210552.0,33.6,,87720.31746031746
2635,2019-10-25 19,23.6,1294568.0,33.0,,54854.57627118644
2636,2019-10-25 20,20.98,488863.0,31.9,,23301.382268827456
2637,2019-10-25 21,21.28,173416.0,29.3,,8149.248120300751
2638,2019-10-25 22,20.8,0,26.6,,0.0
2639,2019-10-25 23,20.6,0,26.0,,0.0
2640,2019-10-26 00,20.4,0,24.8,,0.0
2641,2019-10-26 01,20.2,0,24.2,,0.0
2642,2019-10-26 02,19.880000000000006,0,23.6,,0.0
2643,2019-10-26 03,19.84,0,24.5,,0.0
2644,2019-10-26 04,19.72,0,24.1,,0.0
2645,2019-10-26 05,20.56,0,22.5,,0.0
2646,2019-10-26 06,18.54,0,22.3,,0.0
2647,2019-10-26 07,19.98,0,21.8,,0.0
2648,2019-10-26 08,21.14,0,21.5,,0.0
2649,2019-10-26 09,23.7,20947.0,21.9,,883.8396624472574
2650,2019-10-26 10,22.06,458724.0,23.5,,20794.378966455122
2651,2019-10-26 11,22.2,1071154.0,25.1,,48250.180180180185
2652,2019-10-26 12,21.68,1196715.0,27.0,,55199.031365313655
2653,2019-10-26 13,21.38,1979558.0,29.2,,92589.24228250702
2654,2019-10-26 14,21.08,2318074.0,30.2,,109965.55977229602
2655,2019-10-26 15,19.88,3061794.0,32.1,,154013.78269617708
2656,2019-10-26 16,18.8,2588.43,32.7,,137.68244680851063
2657,2019-10-26 17,20.06,2984983.0,33.6,,148802.741774676
2658,2019-10-26 18,20.14,2087105.0,30.7,,103629.84111221449
2659,2019-10-26 19,20.3,2085166.0,30.7,,102717.5369458128
2660,2019-10-26 20,20.4,1130027.0,30.2,,55393.48039215687
2661,2019-10-26 21,20.08,159423.0,27.6,,7939.3924302788855
2662,2019-10-26 22,20.5,0,25.4,,0.0
2663,2019-10-26 23,20.36,0,24.0,,0.0
2664,2019-10-27 00,19.52,0,23.3,,0.0
2665,2019-10-27 01,19.380000000000006,0,22.3,,0.0
2666,2019-10-27 02,19.28,0,21.8,,0.0
2667,2019-10-27 03,19.1,0,21.7,,0.0
2668,2019-10-27 04,19.12,0,21.1,,0.0
2669,2019-10-27 05,18.8,0,20.9,,0.0
2670,2019-10-27 06,17.7,0,21.0,,0.0
2671,2019-10-27 07,18.7,0,20.1,,0.0
2672,2019-10-27 08,18.98,0,20.0,,0.0
2673,2019-10-27 09,19.380000000000006,18743.0,19.9,,967.1310629514961
2674,2019-10-27 10,19.86,419106.0,21.8,,21103.021148036256
2675,2019-10-27 11,19.92,1195535.0,25.6,,60016.8172690763
2676,2019-10-27 12,20.2,2315169.0,29.1,,114612.32673267327
2677,2019-10-27 13,20.1,2821745.0,30.9,,140385.32338308456
2678,2019-10-27 14,19.880000000000006,2837677.0,30.6,,142740.29175050298
2679,2019-10-27 15,19.62,3631173.0,31.5,,185075.07645259937
2680,2019-10-27 16,19.54,3605614.0,31.8,,184524.769703173
2681,2019-10-27 17,19.700000000000006,3220329.0,31.7,,163468.47715736035
2682,2019-10-27 18,19.98,2686933.0,31.6,,134481.13113113111
2683,2019-10-27 19,20.8,1441.54,30.7,,69.30480769230769
2684,2019-10-27 20,20.86,814724.0,30.1,,39056.75934803452
2685,2019-10-27 21,20.66,209572.0,29.3,,10143.852855759922
2686,2019-10-27 22,20.2,0,27.4,,0.0
2687,2019-10-27 23,20.0,0,26.5,,0.0
2688,2019-10-28 00,19.84,0,26.0,,0.0
2689,2019-10-28 01,19.5,0,25.7,,0.0
2690,2019-10-28 02,19.34,0,24.5,,0.0
2691,2019-10-28 03,19.14,0,23.9,,0.0
2692,2019-10-28 04,19.0,0,23.7,,0.0
2693,2019-10-28 05,19.18,0,23.1,,0.0
2694,2019-10-28 06,18.24,0,22.9,,0.0
2695,2019-10-28 07,26.8,0,22.6,,0.0
2696,2019-10-28 08,34.76,0,22.5,,0.0
2697,2019-10-28 09,42.22,34482.0,22.7,,816.7219327333017
2698,2019-10-28 10,42.3,499442.0,25.2,,11807.139479905438
2699,2019-10-28 11,41.88,1178486.0,28.4,,28139.58930276982
2700,2019-10-28 12,39.38,1942623.0,30.7,,49330.19299136617
2701,2019-10-28 13,38.16,3091.95,33.1,,81.02594339622642
2702,2019-10-28 14,39.76,2227313.0,32.2,,56018.93863179075
2703,2019-10-28 15,39.68,3455266.0,34.2,,87078.27620967742
2704,2019-10-28 16,40.82,2218.63,31.3,,54.351543361097505
2705,2019-10-28 17,39.1,1755635.0,33.9,,44901.150895140665
2706,2019-10-28 18,37.36,1415799.0,31.6,,37896.118843683085
2707,2019-10-28 19,35.96,406718.0,29.2,,11310.289210233592
2708,2019-10-28 20,36.24,188554.0,28.0,,5202.924944812362
2709,2019-10-28 21,36.98,29057.0,27.0,,785.7490535424555
2710,2019-10-28 22,30.92,0,26.6,,0.0
2711,2019-10-28 23,28.04,0,24.7,,0.0
2712,2019-10-29 00,27.800000000000004,0,24.6,,0.0
2713,2019-10-29 01,27.58,0,24.2,,0.0
2714,2019-10-29 02,27.54,0,23.3,,0.0
2715,2019-10-29 03,27.28,0,22.9,,0.0
2716,2019-10-29 04,26.9,0,22.1,,0.0
2717,2019-10-29 05,27.36,0,22.6,,0.0
2718,2019-10-29 06,27.3,0,22.4,,0.0
2719,2019-10-29 07,42.04,0,22.3,,0.0
2720,2019-10-29 08,61.14,0,22.0,,0.0
2721,2019-10-29 09,66.16,24868.0,22.5,,375.87666263603387
2722,2019-10-29 10,65.38,477413.0,24.4,,7302.126032425819
2723,2019-10-29 11,64.52,987916.0,26.8,,15311.779293242407
2724,2019-10-29 12,50.040000000000006,2433.0,28.0,,48.62110311750599
2725,2019-10-29 13,45.18000000000001,2878.55,30.1,,63.712926073483835
2726,2019-10-29 14,42.18,2934532.0,30.5,,69571.64532954007
2727,2019-10-29 15,40.04,3110218.0,32.3,,77677.77222777224
2728,2019-10-29 16,33.58,2197335.0,32.6,,65435.82489577129
2729,2019-10-29 17,28.26,2806664.0,33.7,,99315.78202406227
2730,2019-10-29 18,27.26,1716554.0,26.2,,62969.69919295671
2731,2019-10-29 19,26.08,953415.0,24.6,,36557.323619631905
2732,2019-10-29 20,20.84,552032.0,25.0,,26489.059500959695
2733,2019-10-29 21,18.54,191368.0,24.2,,10321.898597626754
2734,2019-10-29 22,17.56,0,23.5,,0.0
2735,2019-10-29 23,16.98,0,23.0,,0.0
2736,2019-10-30 00,16.36,0,22.5,,0.0
2737,2019-10-30 01,15.9,0,22.5,,0.0
2738,2019-10-30 02,16.099999999999998,0,23.1,,0.0
2739,2019-10-30 03,15.56,0,22.2,,0.0
2740,2019-10-30 04,15.5,0,22.7,,0.0
2741,2019-10-30 05,15.86,0,21.1,,0.0
2742,2019-10-30 06,15.46,0,21.4,,0.0
2743,2019-10-30 07,30.180000000000003,0,21.8,,0.0
2744,2019-10-30 08,47.74,0,21.2,,0.0
2745,2019-10-30 09,57.66,33568.0,21.3,,582.1713492889352
2746,2019-10-30 10,61.34,636735.0,24.4,,10380.42060645582
2747,2019-10-30 11,63.54,1534044.0,25.5,,24142.965061378658
2748,2019-10-30 12,50.26,2472.25,29.0,,49.18921607640271
2749,2019-10-30 13,45.32000000000001,2922088.0,29.8,,64476.787290379514
2750,2019-10-30 14,43.2,3370044.0,30.4,,78010.27777777777
2751,2019-10-30 15,41.88,3611603.0,33.1,,86236.9388729704
2752,2019-10-30 16,38.94,2738247.0,32.0,,70319.64560862866
2753,2019-10-30 17,34.260000000000005,1500993.0,29.4,,43811.82136602451
2754,2019-10-30 18,33.02,571213.0,23.9,,17299.000605693516
2755,2019-10-30 19,27.26,1299278.0,27.9,,47662.43580337491
2756,2019-10-30 20,25.12,1319274.0,26.9,,52518.86942675159
2757,2019-10-30 21,21.7,67834.0,26.3,,3125.990783410138
2758,2019-10-30 22,19.06,0,25.1,,0.0
2759,2019-10-30 23,18.82,0,24.2,,0.0
2760,2019-10-31 00,18.68,0,23.2,,0.0
2761,2019-10-31 01,18.48,0,22.3,,0.0
2762,2019-10-31 02,18.62,0,22.4,,0.0
2763,2019-10-31 03,18.1,0,21.9,,0.0
2764,2019-10-31 04,18.18,0,22.7,,0.0
2765,2019-10-31 05,18.56,0,22.5,,0.0
2766,2019-10-31 06,17.92,0,22.4,,0.0
2767,2019-10-31 07,33.22,0,22.0,,0.0
2768,2019-10-31 08,52.36,0,22.1,,0.0
2769,2019-10-31 09,53.28,15787.0,22.2,,296.3025525525525
2770,2019-10-31 10,53.72000000000001,262678.0,22.7,,4889.7617274757995
2771,2019-10-31 11,51.06,1281671.0,25.6,,25101.273012142577
2772,2019-10-31 12,45.02,2351248.0,28.0,,52226.74366948023
2773,2019-10-31 13,49.94,2604432.0,29.0,,52151.221465758914
2774,2019-10-31 14,46.62,2664229.0,30.7,,57147.7691977692
2775,2019-10-31 15,43.28,2434525.0,32.1,,56250.57763401109
2776,2019-10-31 16,41.32,3392874.0,33.5,,82112.14908034849
2777,2019-10-31 17,38.90000000000001,2623195.0,33.6,,67434.31876606682
2778,2019-10-31 18,35.14,1491113.0,32.4,,42433.49459305635
2779,2019-10-31 19,29.52,536.15,29.6,,18.162262872628727
2780,2019-10-31 20,25.64,405892.0,29.1,,15830.421216848674
2781,2019-10-31 21,23.32,271157.0,28.6,,11627.658662092625
2782,2019-10-31 22,22.18,5523.0,26.1,,249.00811541929667
2783,2019-10-31 23,20.84,0,26.4,,0.0
2784,2019-11-01 00,20.5,0,24.7,,0.0
2785,2019-11-01 01,21.16,0,24.7,,0.0
2786,2019-11-01 02,20.94,0,23.9,,0.0
2787,2019-11-01 03,20.56,0,23.5,,0.0
2788,2019-11-01 04,20.06,0,22.9,,0.0
2789,2019-11-01 05,20.24,0,21.8,,0.0
2790,2019-11-01 06,19.52,0,21.7,,0.0
2791,2019-11-01 07,35.36,0,21.4,,0.0
2792,2019-11-01 08,51.08000000000001,0,20.9,,0.0
2793,2019-11-01 09,54.4,41105.0,20.9,,755.6066176470589
2794,2019-11-01 10,57.78,640205.0,22.9,,11080.044998269297
2795,2019-11-01 11,54.76,1469.0,26.5,,26.826150474799125
2796,2019-11-01 12,45.12,2257.15,29.5,,50.02548758865249
2797,2019-11-01 13,44.6,2867258.0,31.3,,64288.29596412556
2798,2019-11-01 14,45.76000000000001,3311933.0,32.4,,72376.1582167832
2799,2019-11-01 15,45.94,3465803.0,33.3,,75441.94601654333
2800,2019-11-01 16,42.26,2780701.0,34.5,,65799.83435873166
2801,2019-11-01 17,35.87999999999999,2279095.0,33.7,,63519.9275362319
2802,2019-11-01 18,32.2,655501.0,26.8,,20357.173913043476
2803,2019-11-01 19,27.86,420061.0,27.1,,15077.5664034458
2804,2019-11-01 20,25.32,371714.0,27.9,,14680.647709320694
2805,2019-11-01 21,24.72,112039.0,28.6,,4532.322006472492
2806,2019-11-01 22,23.7,0,26.8,,0.0
2807,2019-11-01 23,16.46,0,24.5,,0.0
2808,2019-11-02 00,15.52,0,23.2,,0.0
2809,2019-11-02 01,15.66,0,23.1,,0.0
2810,2019-11-02 02,15.619999999999996,0,22.1,,0.0
2811,2019-11-02 03,14.78,0,22.3,,0.0
2812,2019-11-02 04,14.82,0,21.5,,0.0
2813,2019-11-02 05,15.0,0,21.6,,0.0
2814,2019-11-02 06,13.96,0,21.6,,0.0
2815,2019-11-02 07,19.68,0,21.9,,0.0
2816,2019-11-02 08,15.38,0,21.0,,0.0
2817,2019-11-02 09,16.2,28879.0,21.4,,1782.6543209876545
2818,2019-11-02 10,17.16,308377.0,22.6,,17970.687645687645
2819,2019-11-02 11,18.3,1455256.0,27.2,,79522.18579234973
2820,2019-11-02 12,20.08,2275214.0,28.9,,113307.47011952192
2821,2019-11-02 13,21.520000000000003,2934831.0,30.7,,136376.90520446096
2822,2019-11-02 14,18.76,3405546.0,31.6,,181532.302771855
2823,2019-11-02 15,22.56,3671473.0,32.5,,162742.5975177305
2824,2019-11-02 16,26.82,3484.31,33.4,,129.91461595824012
2825,2019-11-02 17,23.44,2865547.0,33.9,,122250.29863481228
2826,2019-11-02 18,21.98,2755121.0,34.3,,125346.72429481347
2827,2019-11-02 19,22.32,1516626.0,33.3,,67949.19354838709
2828,2019-11-02 20,21.74,563075.0,33.1,,25900.413983440663
2829,2019-11-02 21,15.759999999999998,114.21,31.4,,7.246827411167513
2830,2019-11-02 22,15.4,0,28.9,,0.0
2831,2019-11-02 23,16.0,0,27.7,,0.0
2832,2019-11-03 00,15.66,0,26.8,,0.0
2833,2019-11-03 01,14.64,0,25.0,,0.0
2834,2019-11-03 02,14.86,0,25.0,,0.0
2835,2019-11-03 03,14.2,0,25.2,,0.0
2836,2019-11-03 04,13.82,0,23.9,,0.0
2837,2019-11-03 05,14.12,0,23.4,,0.0
2838,2019-11-03 06,13.26,0,23.3,,0.0
2839,2019-11-03 07,17.36,0,23.5,,0.0
2840,2019-11-03 08,21.58,0,22.6,,0.0
2841,2019-11-03 09,20.32,43897.0,22.5,,2160.285433070866
2842,2019-11-03 10,21.1,318.19,22.6,,15.080094786729857
2843,2019-11-03 11,22.12,1473551.0,25.5,,66616.22965641953
2844,2019-11-03 12,21.26,2198034.0,27.7,,103388.24082784572
2845,2019-11-03 13,22.08,2934933.0,29.0,,132922.69021739133
2846,2019-11-03 14,17.84,3445.2,30.6,,193.11659192825113
2847,2019-11-03 15,15.42,3881681.0,32.1,,251730.28534370946
2848,2019-11-03 16,15.779999999999998,3253306.0,31.3,,206166.4131812421
2849,2019-11-03 17,15.88,1893742.0,30.9,,119253.27455919395
2850,2019-11-03 18,15.96,1807178.0,31.7,,113231.70426065162
2851,2019-11-03 19,16.98,688123.0,28.0,,40525.50058892815
2852,2019-11-03 20,16.36,219189.0,27.9,,13397.860635696821
2853,2019-11-03 21,16.46,193.64,27.2,,11.764277035236937
2854,2019-11-03 22,16.3,0,26.0,,0.0
2855,2019-11-03 23,16.419999999999998,0,24.8,,0.0
2856,2019-11-04 00,16.6,0,24.1,,0.0
2857,2019-11-04 01,16.06,0,24.1,,0.0
2858,2019-11-04 02,15.68,0,24.8,,0.0
2859,2019-11-04 03,15.42,0,24.4,,0.0
2860,2019-11-04 04,14.76,0,23.7,,0.0
2861,2019-11-04 05,14.94,0,23.6,,0.0
2862,2019-11-04 06,14.46,0,23.4,,0.0
2863,2019-11-04 07,33.2,0,22.2,,0.0
2864,2019-11-04 08,47.64,0,22.4,,0.0
2865,2019-11-04 09,57.2,43.02,22.2,,0.7520979020979021
2866,2019-11-04 10,58.96,681043.0,25.3,,11550.932835820895
2867,2019-11-04 11,60.82,1509454.0,28.8,,24818.38211114765
2868,2019-11-04 12,44.58000000000001,2292972.0,30.0,,51434.99327052489
2869,2019-11-04 13,37.34,2971131.0,31.8,,79569.6572040707
2870,2019-11-04 14,43.96,3440016.0,33.0,,78253.3212010919
2871,2019-11-04 15,45.14,3678357.0,33.8,,81487.74922463446
2872,2019-11-04 16,44.5,3458589.0,34.4,,77721.10112359551
2873,2019-11-04 17,37.36,2841.72,35.1,,76.06316916488223
2874,2019-11-04 18,36.54,2758359.0,35.2,,75488.75205254515
2875,2019-11-04 19,42.76000000000001,1462091.0,33.7,,34192.9607109448
2876,2019-11-04 20,40.94000000000001,99043.0,25.9,,2419.223253541768
2877,2019-11-04 21,36.94,7198.0,23.6,,194.856524093124
2878,2019-11-04 22,27.3,0,24.4,,0.0
2879,2019-11-04 23,23.76,0,24.6,,0.0
2880,2019-11-05 00,23.28,0,24.0,,0.0
2881,2019-11-05 01,19.6,0,22.9,,0.0
2882,2019-11-05 02,15.9,0,22.6,,0.0
2883,2019-11-05 03,15.68,0,22.1,,0.0
2884,2019-11-05 04,15.46,0,21.6,,0.0
2885,2019-11-05 05,15.62,0,21.1,,0.0
2886,2019-11-05 06,15.599999999999998,0,21.0,,0.0
2887,2019-11-05 07,31.74,0,20.6,,0.0
2888,2019-11-05 08,48.9,0,20.7,,0.0
2889,2019-11-05 09,53.24,42571.0,21.1,,799.6055597295266
2890,2019-11-05 10,51.18,692953.0,24.3,,13539.527159046502
2891,2019-11-05 11,46.58,1543313.0,26.7,,33132.5246887076
2892,2019-11-05 12,35.42,2435859.0,29.4,,68770.72275550535
2893,2019-11-05 13,33.379999999999995,1863951.0,29.6,,55840.35350509288
2894,2019-11-05 14,38.3,2004064.0,31.3,,52325.430809399484
2895,2019-11-05 15,34.480000000000004,2222782.0,32.1,,64465.83526682134
2896,2019-11-05 16,29.2,2537295.0,32.7,,86893.66438356164
2897,2019-11-05 17,20.14,3279953.0,34.2,,162857.64647467725
2898,2019-11-05 18,26.4,1312565.0,29.6,,49718.371212121216
2899,2019-11-05 19,30.04,202.14,26.9,,6.729027962716378
2900,2019-11-05 20,24.08,254744.0,27.4,,10579.06976744186
2901,2019-11-05 21,18.48,51645.0,27.2,,2794.642857142857
2902,2019-11-05 22,16.04,0,26.1,,0.0
2903,2019-11-05 23,15.24,0,24.7,,0.0
2904,2019-11-06 00,14.88,0,24.0,,0.0
2905,2019-11-06 01,14.62,0,24.1,,0.0
2906,2019-11-06 02,14.5,0,23.7,,0.0
2907,2019-11-06 03,14.34,0,23.1,,0.0
2908,2019-11-06 04,14.62,0,22.8,,0.0
2909,2019-11-06 05,14.78,0,22.7,,0.0
2910,2019-11-06 06,14.16,0,22.2,,0.0
2911,2019-11-06 07,27.6,0,22.1,,0.0
2912,2019-11-06 08,36.82,0,21.4,,0.0
2913,2019-11-06 09,45.46000000000001,42936.0,21.9,,944.4786625604926
2914,2019-11-06 10,46.1,423.24,23.6,,9.180911062906725
2915,2019-11-06 11,41.72,254048.0,22.6,,6089.357622243529
2916,2019-11-06 12,34.22,1600.23,25.8,,46.76300409117476
2917,2019-11-06 13,37.24,1828069.0,26.2,,49088.856068743284
2918,2019-11-06 14,49.22,1472898.0,27.7,,29924.78667208452
2919,2019-11-06 15,45.72,2741387.0,28.3,,59960.34558180228
2920,2019-11-06 16,46.02,2111108.0,29.4,,45873.70708387657
2921,2019-11-06 17,37.58000000000001,2219442.0,31.4,,59059.127195316636
2922,2019-11-06 18,32.22,2701266.0,31.5,,83838.17504655494
2923,2019-11-06 19,33.88,2004327.0,32.8,,59159.59268004722
2924,2019-11-06 20,29.94,1151628.0,30.9,,38464.52905811623
2925,2019-11-06 21,26.2,88426.0,28.2,,3375.0381679389316
2926,2019-11-06 22,22.46,0,26.8,,0.0
2927,2019-11-06 23,18.020000000000003,0,25.8,,0.0
2928,2019-11-07 00,17.46,0,24.9,,0.0
2929,2019-11-07 01,16.98,0,24.5,,0.0
2930,2019-11-07 02,16.72,0,23.7,,0.0
2931,2019-11-07 03,16.86,0,23.6,,0.0
2932,2019-11-07 04,16.58,0,23.4,,0.0
2933,2019-11-07 05,17.18,0,22.1,,0.0
2934,2019-11-07 06,16.659999999999997,0,21.9,,0.0
2935,2019-11-07 07,31.300000000000004,0,21.4,,0.0
2936,2019-11-07 08,39.22,0,21.1,,0.0
2937,2019-11-07 09,45.22,33528.0,21.6,,741.4418398938523
2938,2019-11-07 10,49.12000000000001,399567.0,23.1,,8134.507328990226
2939,2019-11-07 11,47.3,975732.0,25.4,,20628.583509513745
2940,2019-11-07 12,40.42,2691755.0,29.6,,66594.63137060861
2941,2019-11-07 13,40.6,3183643.0,31.6,,78414.85221674877
2942,2019-11-07 14,41.16,2204437.0,31.2,,53557.75024295433
2943,2019-11-07 15,39.34,1584976.0,30.2,,40289.171326893746
2944,2019-11-07 16,33.86,3492623.0,33.5,,103148.9367985824
2945,2019-11-07 17,27.3,3540563.0,34.3,,129690.95238095238
2946,2019-11-07 18,21.78,2043524.0,31.7,,93825.7116620753
2947,2019-11-07 19,17.26,268445.0,27.2,,15553.012746234066
2948,2019-11-07 20,14.88,180286.0,26.8,,12115.994623655914
2949,2019-11-07 21,14.32,78935.0,26.1,,5512.2206703910615
2950,2019-11-07 22,12.82,0,24.6,,0.0
2951,2019-11-07 23,12.52,0,23.7,,0.0
2952,2019-11-08 00,12.06,0,23.1,,0.0
2953,2019-11-08 01,11.86,0,22.2,,0.0
2954,2019-11-08 02,11.56,0,22.2,,0.0
2955,2019-11-08 03,11.16,0,22.2,,0.0
2956,2019-11-08 04,11.1,0,22.7,,0.0
2957,2019-11-08 05,11.5,0,22.5,,0.0
2958,2019-11-08 06,11.68,0,22.5,,0.0
2959,2019-11-08 07,24.42,0,22.5,,0.0
2960,2019-11-08 08,32.42,0,22.8,,0.0
2961,2019-11-08 09,37.12,61301.0,22.7,,1651.4278017241381
2962,2019-11-08 10,38.64,242064.0,22.8,,6264.596273291925
2963,2019-11-08 11,39.52,154527.0,23.0,,3910.0961538461534
2964,2019-11-08 12,35.14,465.06,24.1,,13.234490608992601
2965,2019-11-08 13,39.67999999999999,927462.0,25.1,,23373.538306451617
2966,2019-11-08 14,47.08,1260186.0,26.1,,26766.907391673747
2967,2019-11-08 15,45.54,1749.77,27.2,,38.42270531400966
2968,2019-11-08 16,36.64,1740202.0,27.9,,47494.596069868996
2969,2019-11-08 17,32.379999999999995,1795141.0,28.9,,55439.80852378012
2970,2019-11-08 18,30.5,2128459.0,29.8,,69785.54098360655
2971,2019-11-08 19,29.5,1281098.0,29.9,,43427.05084745763
2972,2019-11-08 20,30.8,925808.0,29.0,,30058.701298701297
2973,2019-11-08 21,30.28,231995.0,28.3,,7661.657859973579
2974,2019-11-08 22,27.28,4436.0,25.9,,162.6099706744868
2975,2019-11-08 23,19.96,0,25.9,,0.0
2976,2019-11-09 00,18.92,0,24.8,,0.0
2977,2019-11-09 01,18.7,0,24.3,,0.0
2978,2019-11-09 02,18.66,0,24.1,,0.0
2979,2019-11-09 03,18.46,0,24.1,,0.0
2980,2019-11-09 04,18.28,0,23.9,,0.0
2981,2019-11-09 05,18.4,0,24.1,,0.0
2982,2019-11-09 06,17.86,0,23.6,,0.0
2983,2019-11-09 07,23.78,0,22.5,,0.0
2984,2019-11-09 08,30.200000000000006,0,22.2,,0.0
2985,2019-11-09 09,27.62,66154.0,23.1,,2395.1484431571325
2986,2019-11-09 10,26.5,571511.0,25.5,,21566.45283018868
2987,2019-11-09 11,30.520000000000003,1370957.0,28.4,,44919.95412844036
2988,2019-11-09 12,30.0,2230316.0,31.0,,74343.86666666667
2989,2019-11-09 13,26.66,2934122.0,32.9,,110057.08927231807
2990,2019-11-09 14,23.64,3406442.0,33.8,,144096.53130287648
2991,2019-11-09 15,23.04,3350895.0,33.9,,145438.1510416667
2992,2019-11-09 16,22.48,3646318.0,36.9,,162202.75800711743
2993,2019-11-09 17,22.48,3191008.0,36.1,,141948.75444839857
2994,2019-11-09 18,21.36,2207377.0,33.3,,103341.61985018727
2995,2019-11-09 19,19.72,1307.23,34.4,,66.2895537525355
2996,2019-11-09 20,19.16,528921.0,32.1,,27605.480167014615
2997,2019-11-09 21,18.96,91643.0,31.5,,4833.491561181434
2998,2019-11-09 22,18.8,0,24.5,,0.0
2999,2019-11-09 23,19.12,0,24.7,,0.0
3000,2019-11-10 00,18.46,0,23.9,,0.0
3001,2019-11-10 01,18.36,0,23.3,,0.0
3002,2019-11-10 02,17.860000000000007,0,23.6,,0.0
3003,2019-11-10 03,18.06,0,23.1,,0.0
3004,2019-11-10 04,17.580000000000002,0,23.8,,0.0
3005,2019-11-10 05,17.98,0,23.2,,0.0
3006,2019-11-10 06,16.56,0,22.7,,0.0
3007,2019-11-10 07,19.44,0,21.4,,0.0
